Date,Close
7/7/2022 16:00:00,44.51
7/8/2022 16:00:00,45.23
7/11/2022 16:00:00,41.34
7/12/2022 16:00:00,39.76
7/13/2022 16:00:00,32.82
7/14/2022 16:00:00,32.51
7/15/2022 16:00:00,33.71
7/18/2022 16:00:00,35.28
7/19/2022 16:00:00,35.65
7/20/2022 16:00:00,40.52
7/21/2022 16:00:00,40.39
7/22/2022 16:00:00,36.47
7/25/2022 16:00:00,35.54
7/26/2022 16:00:00,33.52
7/27/2022 16:00:00,37.22
7/28/2022 16:00:00,37.57
7/29/2022 16:00:00,37.39
8/1/2022 16:00:00,38.94
8/2/2022 16:00:00,40.96
8/3/2022 16:00:00,45.06
8/4/2022 16:00:00,45.34
8/5/2022 16:00:00,48.06
8/8/2022 16:00:00,49.76
8/9/2022 16:00:00,50.35
8/10/2022 16:00:00,55.57
8/11/2022 16:00:00,54.25
8/12/2022 16:00:00,58.47
8/15/2022 16:00:00,54.3
8/16/2022 16:00:00,53.64
8/17/2022 16:00:00,52.1
8/18/2022 16:00:00,51.14
8/19/2022 16:00:00,47.67
8/22/2022 16:00:00,45.2
8/23/2022 16:00:00,44.92
8/24/2022 16:00:00,45.76
8/25/2022 16:00:00,48.89
8/26/2022 16:00:00,44.58
8/29/2022 16:00:00,44.43
8/30/2022 16:00:00,42.57
8/31/2022 16:00:00,42.72
9/1/2022 16:00:00,41.27
9/2/2022 16:00:00,40.79
9/6/2022 16:00:00,38.67
9/7/2022 16:00:00,39.11
9/8/2022 16:00:00,38.75
9/9/2022 16:00:00,41.3
9/12/2022 16:00:00,42.31
9/13/2022 16:00:00,36.66
9/14/2022 16:00:00,37.81
9/15/2022 16:00:00,38.04
9/16/2022 16:00:00,35.54
9/19/2022 16:00:00,36.86
9/20/2022 16:00:00,35.2
9/21/2022 16:00:00,34.9
9/22/2022 16:00:00,33.32
9/23/2022 16:00:00,33.25
9/26/2022 16:00:00,32.61
9/27/2022 16:00:00,32.79
9/28/2022 16:00:00,34.43
9/29/2022 16:00:00,31.77
9/30/2022 16:00:00,31.86
10/3/2022 16:00:00,33.94
10/4/2022 16:00:00,36.32
10/5/2022 16:00:00,35.81
10/6/2022 16:00:00,35.85
10/7/2022 16:00:00,32.77
10/10/2022 16:00:00,31.63
10/11/2022 16:00:00,31.11
10/12/2022 16:00:00,30.77
10/13/2022 16:00:00,30.53
10/14/2022 16:00:00,28.98
10/17/2022 16:00:00,30.88
10/18/2022 16:00:00,31.37
10/19/2022 16:00:00,29.48
10/20/2022 16:00:00,30.51
10/21/2022 16:00:00,29.14
10/24/2022 16:00:00,28.63
10/25/2022 16:00:00,29.67
10/26/2022 16:00:00,28.48
10/27/2022 16:00:00,27.88
10/28/2022 16:00:00,29.23
10/31/2022 16:00:00,29.5
11/1/2022 16:00:00,28.93
11/2/2022 16:00:00,26.59
11/3/2022 16:00:00,26.31
11/4/2022 16:00:00,25.26
11/7/2022 16:00:00,24.78
11/8/2022 16:00:00,23.76
11/9/2022 16:00:00,21.5
11/10/2022 16:00:00,27.82
11/11/2022 16:00:00,32.52
11/14/2022 16:00:00,32.69
11/15/2022 16:00:00,36.04
11/16/2022 16:00:00,33.28
11/17/2022 16:00:00,33.8
11/18/2022 16:00:00,34.68
11/21/2022 16:00:00,32.09
11/22/2022 16:00:00,33.35
11/23/2022 16:00:00,36.17
11/25/2022 13:00:00,35.69
11/28/2022 16:00:00,35.51
11/29/2022 16:00:00,36.02
11/30/2022 16:00:00,39.51
12/1/2022 16:00:00,40.64
12/2/2022 16:00:00,40.94
12/5/2022 16:00:00,38.08
12/6/2022 16:00:00,34.32
12/7/2022 16:00:00,33.77
12/8/2022 16:00:00,35.32
12/9/2022 16:00:00,33.93
12/12/2022 16:00:00,33.78
12/13/2022 16:00:00,33.63
12/14/2022 16:00:00,32.53
12/15/2022 16:00:00,29.49
12/16/2022 16:00:00,28.99
12/19/2022 16:00:00,27.92
12/20/2022 16:00:00,27.73
12/21/2022 16:00:00,28.65
12/22/2022 16:00:00,27.41
12/23/2022 16:00:00,27.63
12/27/2022 16:00:00,26.47
12/28/2022 16:00:00,26.52
12/29/2022 16:00:00,28.48
12/30/2022 16:00:00,28.59
