Date,Close
2/22/2016 16:00:00,104.75
2/23/2016 16:00:00,104.08
2/24/2016 16:00:00,104.96
2/25/2016 16:00:00,106.38
2/26/2016 16:00:00,105.78
2/29/2016 16:00:00,105.21
3/1/2016 16:00:00,107.22
3/2/2016 16:00:00,107.04
3/3/2016 16:00:00,106.65
3/4/2016 16:00:00,106.5
3/7/2016 16:00:00,106.74
3/8/2016 16:00:00,106.22
3/9/2016 16:00:00,106.84
3/10/2016 16:00:00,107.14
3/11/2016 16:00:00,107.71
3/14/2016 16:00:00,107.66
3/15/2016 16:00:00,107.76
3/16/2016 16:00:00,107.41
3/17/2016 16:00:00,106.74
3/18/2016 16:00:00,107.5
3/21/2016 16:00:00,107.28
3/22/2016 16:00:00,107.38
3/23/2016 16:00:00,108.5
3/24/2016 16:00:00,108.31
3/28/2016 16:00:00,108.23
3/29/2016 16:00:00,109.14
3/30/2016 16:00:00,108.98
3/31/2016 16:00:00,108.2
4/1/2016 16:00:00,109.19
4/4/2016 16:00:00,108.59
4/5/2016 16:00:00,108.95
4/6/2016 16:00:00,109.42
4/7/2016 16:00:00,109.27
4/8/2016 16:00:00,109.1
4/11/2016 16:00:00,108.97
4/12/2016 16:00:00,109.6
4/13/2016 16:00:00,109.87
4/14/2016 16:00:00,109.84
4/15/2016 16:00:00,110.18
4/18/2016 16:00:00,110.93
4/19/2016 16:00:00,112.68
4/20/2016 16:00:00,113.58
4/21/2016 16:00:00,113.57
4/22/2016 16:00:00,113.32
4/25/2016 16:00:00,113.51
4/26/2016 16:00:00,112.91
4/27/2016 16:00:00,112.77
4/28/2016 16:00:00,112.48
4/29/2016 16:00:00,112.08
5/2/2016 16:00:00,112.75
5/3/2016 16:00:00,112.69
5/4/2016 16:00:00,112.22
5/5/2016 16:00:00,112.88
5/6/2016 16:00:00,112.74
5/9/2016 16:00:00,113.72
5/10/2016 16:00:00,114.67
5/11/2016 16:00:00,114.37
5/12/2016 16:00:00,114.23
5/13/2016 16:00:00,113.56
5/16/2016 16:00:00,114.44
5/17/2016 16:00:00,113.83
5/18/2016 16:00:00,113.59
5/19/2016 16:00:00,112.85
5/20/2016 16:00:00,112.64
5/23/2016 16:00:00,112.16
5/24/2016 16:00:00,112.69
5/25/2016 16:00:00,113.35
5/26/2016 16:00:00,112.9
5/27/2016 16:00:00,113.06
5/31/2016 16:00:00,112.69
6/1/2016 16:00:00,112.78
6/2/2016 16:00:00,114.49
6/3/2016 16:00:00,114.76
6/6/2016 16:00:00,115.77
6/7/2016 16:00:00,115.73
6/8/2016 16:00:00,115.8
6/9/2016 16:00:00,117
6/10/2016 16:00:00,117.01
6/13/2016 16:00:00,116.79
6/14/2016 16:00:00,117.12
6/15/2016 16:00:00,116.41
6/16/2016 16:00:00,116.64
6/17/2016 16:00:00,115.48
6/20/2016 16:00:00,116.54
6/21/2016 16:00:00,116.18
6/22/2016 16:00:00,116.46
6/23/2016 16:00:00,117.38
6/24/2016 16:00:00,115.63
6/27/2016 16:00:00,116.55
6/28/2016 16:00:00,118.23
6/29/2016 16:00:00,119.33
6/30/2016 16:00:00,121.3
7/1/2016 16:00:00,121.29
7/5/2016 16:00:00,122.27
7/6/2016 16:00:00,122.64
7/7/2016 16:00:00,122.51
7/8/2016 16:00:00,122.85
7/11/2016 16:00:00,122.93
7/12/2016 16:00:00,122.92
7/13/2016 16:00:00,123
7/14/2016 16:00:00,123.18
7/15/2016 16:00:00,123
7/18/2016 16:00:00,123.14
7/19/2016 16:00:00,125.25
7/20/2016 16:00:00,125.14
7/21/2016 16:00:00,125.15
7/22/2016 16:00:00,125.03
7/25/2016 16:00:00,124.89
7/26/2016 16:00:00,125.15
7/27/2016 16:00:00,124.77
7/28/2016 16:00:00,124.46
7/29/2016 16:00:00,125.23
8/1/2016 16:00:00,125.4
8/2/2016 16:00:00,124.85
8/3/2016 16:00:00,123.9
8/4/2016 16:00:00,123.86
8/5/2016 16:00:00,124.24
8/8/2016 16:00:00,123.65
8/9/2016 16:00:00,123.43
8/10/2016 16:00:00,123.36
8/11/2016 16:00:00,123.77
8/12/2016 16:00:00,123.22
8/15/2016 16:00:00,122.31
8/16/2016 16:00:00,120.33
8/17/2016 16:00:00,121.31
8/18/2016 16:00:00,120.72
8/19/2016 16:00:00,119.92
8/22/2016 16:00:00,119.13
8/23/2016 16:00:00,119.44
8/24/2016 16:00:00,118.71
8/25/2016 16:00:00,118.57
8/26/2016 16:00:00,119.04
8/29/2016 16:00:00,119.92
8/30/2016 16:00:00,119.47
8/31/2016 16:00:00,119.34
9/1/2016 16:00:00,119.08
9/2/2016 16:00:00,119.32
9/6/2016 16:00:00,119.75
9/7/2016 16:00:00,119.61
9/8/2016 16:00:00,119.47
9/9/2016 16:00:00,118.23
9/12/2016 16:00:00,119.16
9/13/2016 16:00:00,117.61
9/14/2016 16:00:00,117.86
9/15/2016 16:00:00,118.63
9/16/2016 16:00:00,118.25
9/19/2016 16:00:00,117.66
9/20/2016 16:00:00,117.95
9/21/2016 16:00:00,118.91
9/22/2016 16:00:00,119.46
9/23/2016 16:00:00,118.81
9/26/2016 16:00:00,117.78
9/27/2016 16:00:00,119.22
9/28/2016 16:00:00,119.39
9/29/2016 16:00:00,117.27
9/30/2016 16:00:00,118.13
10/3/2016 16:00:00,118.81
10/4/2016 16:00:00,118.82
10/5/2016 16:00:00,119.18
10/6/2016 16:00:00,118.75
10/7/2016 16:00:00,119.24
10/10/2016 16:00:00,119.8
10/11/2016 16:00:00,117.64
10/12/2016 16:00:00,117.97
10/13/2016 16:00:00,118.26
10/14/2016 16:00:00,117.56
10/17/2016 16:00:00,118.49
10/18/2016 16:00:00,115.41
10/19/2016 16:00:00,114.59
10/20/2016 16:00:00,114.87
10/21/2016 16:00:00,113.44
10/24/2016 16:00:00,113.61
10/25/2016 16:00:00,113.96
10/26/2016 16:00:00,114.56
10/27/2016 16:00:00,115.7
10/28/2016 16:00:00,115.33
10/31/2016 16:00:00,115.99
11/1/2016 16:00:00,115.34
11/2/2016 16:00:00,114.86
11/3/2016 16:00:00,115.03
11/4/2016 16:00:00,115.11
11/7/2016 16:00:00,116.66
11/8/2016 16:00:00,117.05
11/9/2016 16:00:00,120.31
11/10/2016 16:00:00,119.54
11/11/2016 16:00:00,118.47
11/14/2016 16:00:00,116.6
11/15/2016 16:00:00,116.32
11/16/2016 16:00:00,116.36
11/17/2016 16:00:00,116.57
11/18/2016 16:00:00,115.36
11/21/2016 16:00:00,115
11/22/2016 16:00:00,112.74
11/23/2016 16:00:00,113.07
11/25/2016 16:00:00,114.13
11/28/2016 16:00:00,113.13
11/29/2016 16:00:00,112.48
11/30/2016 16:00:00,111.3
12/1/2016 16:00:00,111.38
12/2/2016 16:00:00,111.96
12/5/2016 16:00:00,111.94
12/6/2016 16:00:00,112.06
12/7/2016 16:00:00,111.1
12/8/2016 16:00:00,110.99
12/9/2016 16:00:00,112.26
12/12/2016 16:00:00,115.36
12/13/2016 16:00:00,115.89
12/14/2016 16:00:00,114.99
12/15/2016 16:00:00,115.89
12/16/2016 16:00:00,115.88
12/19/2016 16:00:00,116.02
12/20/2016 16:00:00,115.66
12/21/2016 16:00:00,115.31
12/22/2016 16:00:00,115.44
12/23/2016 16:00:00,115.96
12/27/2016 16:00:00,115.91
12/28/2016 16:00:00,115.1
12/29/2016 16:00:00,115.49
12/30/2016 16:00:00,115.21
1/3/2017 16:00:00,115.84
1/4/2017 16:00:00,115.65
1/5/2017 16:00:00,116.86
1/6/2017 16:00:00,116.3
1/9/2017 16:00:00,116.28
1/10/2017 16:00:00,116.16
1/11/2017 16:00:00,114.73
1/12/2017 16:00:00,114.62
1/13/2017 16:00:00,114.6
1/17/2017 16:00:00,114.87
1/18/2017 16:00:00,114.7
1/19/2017 16:00:00,114.2
1/20/2017 16:00:00,114.15
1/23/2017 16:00:00,113.91
1/24/2017 16:00:00,111.76
1/25/2017 16:00:00,112.8
1/26/2017 16:00:00,111.84
1/27/2017 16:00:00,113.38
1/30/2017 16:00:00,113.13
1/31/2017 16:00:00,113.25
2/1/2017 16:00:00,113.23
2/2/2017 16:00:00,113.57
2/3/2017 16:00:00,113.64
2/6/2017 16:00:00,113.4
2/7/2017 16:00:00,113.48
2/8/2017 16:00:00,113.4
2/9/2017 16:00:00,114.08
2/10/2017 16:00:00,115.24
2/13/2017 16:00:00,115.88
2/14/2017 16:00:00,116.36
2/15/2017 16:00:00,117.2
2/16/2017 16:00:00,118.08
2/17/2017 16:00:00,118.86
2/21/2017 16:00:00,119.66
2/22/2017 16:00:00,119.52
2/23/2017 16:00:00,121.7
2/24/2017 16:00:00,122.73
2/27/2017 16:00:00,122.4
2/28/2017 16:00:00,122.21
3/1/2017 16:00:00,123.86
3/2/2017 16:00:00,123.63
3/3/2017 16:00:00,123.79
3/6/2017 16:00:00,123.71
3/7/2017 16:00:00,123.83
3/8/2017 16:00:00,124.1
3/9/2017 16:00:00,125.95
3/10/2017 16:00:00,126.21
3/13/2017 16:00:00,126.68
3/14/2017 16:00:00,127.05
3/15/2017 16:00:00,128.96
3/16/2017 16:00:00,128.46
3/17/2017 16:00:00,128.06
3/20/2017 16:00:00,128.07
3/21/2017 16:00:00,127.25
3/22/2017 16:00:00,126.26
3/23/2017 16:00:00,125.9
3/24/2017 16:00:00,125.48
3/27/2017 16:00:00,125.8
3/28/2017 16:00:00,125.66
3/29/2017 16:00:00,124.92
3/30/2017 16:00:00,124.66
3/31/2017 16:00:00,124.55
4/3/2017 16:00:00,124.69
4/4/2017 16:00:00,124.68
4/5/2017 16:00:00,124.8
4/6/2017 16:00:00,125.05
4/7/2017 16:00:00,124.92
4/10/2017 16:00:00,124.34
4/11/2017 16:00:00,124.22
4/12/2017 16:00:00,125.4
4/13/2017 16:00:00,124.99
4/17/2017 16:00:00,125.72
4/18/2017 16:00:00,121.82
4/19/2017 16:00:00,121.37
4/20/2017 16:00:00,121.87
4/21/2017 16:00:00,121.76
4/24/2017 16:00:00,122.89
4/25/2017 16:00:00,123.43
4/26/2017 16:00:00,123.51
4/27/2017 16:00:00,123.74
4/28/2017 16:00:00,123.47
5/1/2017 16:00:00,123.34
5/2/2017 16:00:00,123.7
5/3/2017 16:00:00,123.33
5/4/2017 16:00:00,123.95
5/5/2017 16:00:00,123.51
5/8/2017 16:00:00,123.25
5/9/2017 16:00:00,123.21
5/10/2017 16:00:00,122.81
5/11/2017 16:00:00,123.2
5/12/2017 16:00:00,123.64
5/15/2017 16:00:00,126.99
5/16/2017 16:00:00,127.77
5/17/2017 16:00:00,126.67
5/18/2017 16:00:00,126.97
5/19/2017 16:00:00,127
5/22/2017 16:00:00,127.26
5/23/2017 16:00:00,127.52
5/24/2017 16:00:00,127.51
5/25/2017 16:00:00,127.53
5/26/2017 16:00:00,126.92
5/30/2017 16:00:00,127.11
5/31/2017 16:00:00,128.25
6/1/2017 16:00:00,128.78
6/2/2017 16:00:00,130.08
6/5/2017 16:00:00,130.36
6/6/2017 16:00:00,130.83
6/7/2017 16:00:00,130.75
6/8/2017 16:00:00,130.55
6/9/2017 16:00:00,131.53
6/12/2017 16:00:00,131.82
6/13/2017 16:00:00,132.02
6/14/2017 16:00:00,132.77
6/15/2017 16:00:00,133.04
6/16/2017 16:00:00,134.35
6/19/2017 16:00:00,134.07
6/20/2017 16:00:00,134.22
6/21/2017 16:00:00,134.91
6/22/2017 16:00:00,136.05
6/23/2017 16:00:00,136.43
6/26/2017 16:00:00,136.34
6/27/2017 16:00:00,135.01
6/28/2017 16:00:00,133.82
6/29/2017 16:00:00,132.64
6/30/2017 16:00:00,132.29
7/3/2017 16:00:00,132.9
7/5/2017 16:00:00,133.64
7/6/2017 16:00:00,132.52
7/7/2017 16:00:00,132.54
7/10/2017 16:00:00,131.55
7/11/2017 16:00:00,131.23
7/12/2017 16:00:00,132.23
7/13/2017 16:00:00,131.86
7/14/2017 16:00:00,132.6
7/17/2017 16:00:00,132.15
7/18/2017 16:00:00,134.46
7/19/2017 16:00:00,135.21
7/20/2017 16:00:00,136.57
7/21/2017 16:00:00,135.31
7/24/2017 16:00:00,133.01
7/25/2017 16:00:00,131.88
7/26/2017 16:00:00,130.95
7/27/2017 16:00:00,130.83
7/28/2017 16:00:00,131.85
7/31/2017 16:00:00,132.72
8/1/2017 16:00:00,132.51
8/2/2017 16:00:00,132.16
8/3/2017 16:00:00,133.35
8/4/2017 16:00:00,133.18
8/7/2017 16:00:00,132.86
8/8/2017 16:00:00,132.27
8/9/2017 16:00:00,133.23
8/10/2017 16:00:00,133.09
8/11/2017 16:00:00,133.1
8/14/2017 16:00:00,133.48
8/15/2017 16:00:00,133.38
8/16/2017 16:00:00,134.17
8/17/2017 16:00:00,133.04
8/18/2017 16:00:00,132.63
8/21/2017 16:00:00,133.45
8/22/2017 16:00:00,134.7
8/23/2017 16:00:00,132.8
8/24/2017 16:00:00,132.89
8/25/2017 16:00:00,131.68
8/28/2017 16:00:00,131.74
8/29/2017 16:00:00,132.21
8/30/2017 16:00:00,131.07
