Date,Close
1/3/2022 16:00:00,401.68
1/4/2022 16:00:00,396.47
1/5/2022 16:00:00,384.29
1/6/2022 16:00:00,384.02
1/7/2022 16:00:00,379.86
1/10/2022 16:00:00,380.11
1/11/2022 16:00:00,385.82
1/12/2022 16:00:00,387.35
1/13/2022 16:00:00,377.66
1/14/2022 16:00:00,380.01
1/18/2022 16:00:00,370.55
1/19/2022 16:00:00,366.48
1/20/2022 16:00:00,361.72
1/21/2022 16:00:00,351.69
1/24/2022 16:00:00,353.3
1/25/2022 16:00:00,345.11
1/26/2022 16:00:00,344.57
1/27/2022 16:00:00,341.1
1/28/2022 16:00:00,351.8
1/31/2022 16:00:00,363.05
2/1/2022 16:00:00,365.52
2/2/2022 16:00:00,368.49
2/3/2022 16:00:00,353.55
2/4/2022 16:00:00,358.01
2/7/2022 16:00:00,355.13
2/8/2022 16:00:00,359.12
2/9/2022 16:00:00,366.73
2/10/2022 16:00:00,358.43
2/11/2022 16:00:00,347.06
2/14/2022 16:00:00,347.49
2/15/2022 16:00:00,356.13
2/16/2022 16:00:00,356.04
2/17/2022 16:00:00,345.45
2/18/2022 16:00:00,341.51
2/22/2022 16:00:00,338.08
2/23/2022 16:00:00,329.42
2/24/2022 16:00:00,340.49
2/25/2022 16:00:00,345.77
2/28/2022 16:00:00,346.8
3/1/2022 16:00:00,341.49
3/2/2022 16:00:00,347.22
3/3/2022 16:00:00,342.26
3/4/2022 16:00:00,337.3
3/7/2022 16:00:00,324.86
3/8/2022 16:00:00,323.35
3/9/2022 16:00:00,334.99
3/10/2022 16:00:00,331.27
3/11/2022 16:00:00,324.4
3/14/2022 16:00:00,318.17
3/15/2022 16:00:00,328.15
3/16/2022 16:00:00,340.32
3/17/2022 16:00:00,344.44
3/18/2022 16:00:00,351.49
3/21/2022 16:00:00,350.08
3/22/2022 16:00:00,356.96
3/23/2022 16:00:00,351.83
3/24/2022 16:00:00,359.65
3/25/2022 16:00:00,359.35
3/28/2022 16:00:00,364.91
3/29/2022 16:00:00,371.19
3/30/2022 16:00:00,367.09
3/31/2022 16:00:00,362.54
4/1/2022 16:00:00,361.85
4/4/2022 16:00:00,369.3
4/5/2022 16:00:00,361.1
4/6/2022 16:00:00,353.26
4/7/2022 16:00:00,354.1
4/8/2022 16:00:00,349.15
4/11/2022 16:00:00,340.89
4/12/2022 16:00:00,339.45
4/13/2022 16:00:00,346.35
4/14/2022 16:00:00,338.43
4/18/2022 16:00:00,338.69
4/19/2022 16:00:00,346.26
4/20/2022 16:00:00,341.21
4/21/2022 16:00:00,334.15
4/22/2022 16:00:00,325.4
4/25/2022 16:00:00,329.58
4/26/2022 16:00:00,317.14
4/27/2022 16:00:00,316.76
4/28/2022 16:00:00,328.01
4/29/2022 16:00:00,313.25
5/2/2022 16:00:00,318.48
5/3/2022 16:00:00,318.82
5/4/2022 16:00:00,329.6
5/5/2022 16:00:00,313
5/6/2022 16:00:00,309.25
5/9/2022 16:00:00,297.15
5/10/2022 16:00:00,300.76
5/11/2022 16:00:00,291.84
5/12/2022 16:00:00,291.15
5/13/2022 16:00:00,301.94
5/16/2022 16:00:00,298.44
5/17/2022 16:00:00,306.17
5/18/2022 16:00:00,291.14
5/19/2022 16:00:00,289.58
5/20/2022 16:00:00,288.68
5/23/2022 16:00:00,293.48
5/24/2022 16:00:00,287.24
5/25/2022 16:00:00,291.26
5/26/2022 16:00:00,299.33
5/27/2022 16:00:00,309.1
5/31/2022 16:00:00,308.28
6/1/2022 16:00:00,306
6/2/2022 16:00:00,314.38
6/3/2022 16:00:00,306.2
6/6/2022 16:00:00,307.22
6/7/2022 16:00:00,309.87
6/8/2022 16:00:00,307.64
6/9/2022 16:00:00,299.4
6/10/2022 16:00:00,288.84
6/13/2022 16:00:00,275.41
6/14/2022 16:00:00,275.91
6/15/2022 16:00:00,282.8
6/16/2022 16:00:00,271.39
6/17/2022 16:00:00,274.69
6/21/2022 16:00:00,281.08
6/22/2022 16:00:00,280.67
6/23/2022 16:00:00,284.85
6/24/2022 16:00:00,294.61
6/27/2022 16:00:00,292.45
6/28/2022 16:00:00,283.54
6/29/2022 16:00:00,283.8
6/30/2022 16:00:00,280.28
7/1/2022 16:00:00,282.13
7/5/2022 16:00:00,286.96
7/6/2022 16:00:00,288.8
7/7/2022 16:00:00,294.98
7/8/2022 16:00:00,295.35
7/11/2022 16:00:00,289.04
7/12/2022 16:00:00,286.24
7/13/2022 16:00:00,285.65
7/14/2022 16:00:00,286.67
7/15/2022 16:00:00,291.87
7/18/2022 16:00:00,289.4
7/19/2022 16:00:00,298.3
7/20/2022 16:00:00,303.03
7/21/2022 16:00:00,307.38
7/22/2022 16:00:00,301.99
7/25/2022 16:00:00,300.27
7/26/2022 16:00:00,294.37
7/27/2022 16:00:00,306.81
7/28/2022 16:00:00,309.81
7/29/2022 16:00:00,315.46
8/1/2022 16:00:00,315.27
8/2/2022 16:00:00,314.33
8/3/2022 16:00:00,322.89
8/4/2022 16:00:00,324.4
8/5/2022 16:00:00,321.75
8/8/2022 16:00:00,320.71
8/9/2022 16:00:00,317.08
8/10/2022 16:00:00,325.93
8/11/2022 16:00:00,324.08
8/12/2022 16:00:00,330.39
8/15/2022 16:00:00,333.06
8/16/2022 16:00:00,332.28
8/17/2022 16:00:00,328.49
8/18/2022 16:00:00,329.28
8/19/2022 16:00:00,322.86
8/22/2022 16:00:00,314.36
8/23/2022 16:00:00,314.1
8/24/2022 16:00:00,315.01
